# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,,,,,,,,,,,,
# Sat Oct  4 03:36:09 2025,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,
# User ID:         navidajayaweera2006,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,
# User preference: archive defaults*,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,
# COLUMN pl_name:        Planet Name,,,,,,,,,,,,,,,,,,
# COLUMN hostname:       Host Name,,,,,,,,,,,,,,,,,,
# COLUMN disposition:    Archive Disposition,,,,,,,,,,,,,,,,,,
# COLUMN sy_snum:        Number of Stars,,,,,,,,,,,,,,,,,,
# COLUMN sy_pnum:        Number of Planets,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbper:      Orbital Period [days],,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au],,,,,,,,,,,,,,,,,,
# COLUMN pl_orbeccen:    Eccentricity,,,,,,,,,,,,,,,,,,
# COLUMN pl_insol:       Insolation Flux [Earth Flux],,,,,,,,,,,,,,,,,,
# COLUMN pl_eqt:         Equilibrium Temperature [K],,,,,,,,,,,,,,,,,,
# COLUMN pl_orbincl:     Inclination [deg],,,,,,,,,,,,,,,,,,
# COLUMN pl_imppar:      Impact Parameter,,,,,,,,,,,,,,,,,,
# COLUMN pl_trandep:     Transit Depth [%],,,,,,,,,,,,,,,,,,
# COLUMN pl_trandur:     Transit Duration [hours],,,,,,,,,,,,,,,,,,
# COLUMN pl_ratdor:      Ratio of Semi-Major Axis to Stellar Radius,,,,,,,,,,,,,,,,,,
# COLUMN pl_ratror:      Ratio of Planet to Stellar Radius,,,,,,,,,,,,,,,,,,
# COLUMN pl_occdep:      Occultation Depth [%],,,,,,,,,,,,,,,,,,
# COLUMN pl_orbtper:     Epoch of Periastron [days],,,,,,,,,,,,,,,,,,
# COLUMN pl_orblper:     Argument of Periastron [deg],,,,,,,,,,,,,,,,,,
# COLUMN st_teff:        Stellar Effective Temperature [K],,,,,,,,,,,,,,,,,,
# COLUMN st_rad:         Stellar Radius [Solar Radius],,,,,,,,,,,,,,,,,,
# COLUMN st_mass:        Stellar Mass [Solar mass],,,,,,,,,,,,,,,,,,
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)],,,,,,,,,,,,,,,,,,
# COLUMN st_age:         Stellar Age [Gyr],,,,,,,,,,,,,,,,,,
# COLUMN sy_gaiamag:     Gaia Magnitude,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,
pl_name,hostname,disposition,sy_snum,sy_pnum,pl_orbper,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,pl_imppar,pl_trandep,pl_trandur,st_teff,st_rad,st_mass,st_logg,st_age,sy_gaiamag
K2-6 b,K2-6,candidate,1,1,30.944648,,,,,0.11,0.0845,5.27,5710,0.96,,,,12.5018
K2-6 b,K2-6,candidate,1,1,30.944593,,,,89.41992,,,,5617,0.86302,0.93034,4.67,,12.5018
K2-6 b,K2-6,candidate,1,1,30.94191,,,615,,,0.068,,5850,0.96,0.97,,,12.5018
K2-60 b,K2-60,candidate,1,1,3.0026,,,,80.6,0.8,,2.88,5630,1.45479,1,4.11247,,12.6108
K2-60 b,K2-60,candidate,1,1,3.0026215,,4289.27,2254,,,0.504,3.595,5630,1.45,,4.11,,12.6108
K2-60 b,K2-60,candidate,1,1,3.00234671,,,,,,0.44,3.271,5630,1.45479,1,4.11247,,12.6108
K2-60 b,K2-60,candidate,1,1,3.0026376,,,,,0.19,0.479,3.11,5425,0.86,,,,12.6108
K2-60 b,K2-60,candidate,1,1,3.002627,,1212,,,,,3.124,5749,1.47,1.08,4.139,,12.6108
K2-60 b,K2-60,candidate,1,1,3.002654,,,,,,0.4774,3.1176,,1.525,,,,12.6108
K2-60 b,K2-60,candidate,1,1,3.00265,0,,1400,88.49,0.21,,3.08,5500,1.12,0.97,4.07,10,12.6108
K2-61 b,K2-61,candidate,1,1,2.573413,,,,85.99632,,,,5761,1.015751,1.030202,4.38,,12.8575
K2-61 b,K2-61,candidate,1,1,2.5735352,,,,,0.3,0.0348,2.61,5680,0.95,,,,12.8575
K2-61 b,K2-61,candidate,1,1,2.57336,,730,1325,,,,,5748,0.995,0.97,4.38,,12.8575
K2-61 b,K2-61,candidate,1,1,2.57275378,,,,,,0.022,2.144,5718,1.00125,1.02,4.44558,,12.8575
K2-61 b,K2-61,candidate,1,1,2.57302,,1686,,,,,2.33,6293,1.36,1.21,4.25,,12.8575
K2-61 b,K2-61,candidate,1,1,2.57333,,,,,,0.0364,2.808,,1.046,,,,12.8575
K2-62 b,K2-62,candidate,1,2,6.67199,,46.7,666,,,,,4455,0.696,0.67,4.57,,12.0433
K2-62 b,K2-62,candidate,1,2,6.6717686,,,,,0.35,0.0831,1.58,4500,0.69,,,,12.0433
K2-62 b,K2-62,candidate,1,2,6.67010938,,,,,,0.074,1.597,4555,0.695645,0.718,4.60942,,12.0433
K2-62 b,K2-62,candidate,1,2,6.671774,,,,89.09984,,,,4636,0.647947,0.684147,4.7,,12.0433
K2-62 b,K2-62,candidate,1,2,6.67196,,,,,,0.0788,1.56,,0.577,,,,12.0433
K2-62 b,K2-62,candidate,1,2,6.67202,,66,,,,,1.41,4880,0.73,0.77,4.604,,12.0433
K2-62 c,K2-62,candidate,1,2,16.19803,,,,,,0.0828,1.608,,0.577,,,,12.0433
K2-62 c,K2-62,candidate,1,2,16.1966,,20.5,,,,,1.29,4880,0.73,0.77,4.604,,12.0433
K2-62 c,K2-62,candidate,1,2,16.197189,,,,,0.22,0.0776,1.43,4500,0.69,,,,12.0433
K2-62 c,K2-62,candidate,1,2,16.197201,,,,89.60532,,,,4636,0.647947,0.684147,4.7,,12.0433
K2-62 c,K2-62,candidate,1,2,16.19697,,14.3,495,,,,,4455,0.696,0.67,4.57,,12.0433
K2-63 b,K2-63,candidate,1,2,20.2653,,,,,,0.0481,5.256,,1.269,,,,12.7269
K2-63 b,K2-63,candidate,1,2,20.257,,188,,,,,5.49,6771,1.63,1.4,4.15,,12.7269
K2-63 b,K2-63,candidate,1,2,20.258209,,,,,0.24,0.0402,4.97,5686,0.95,,,,12.7269
K2-63 c,K2-63,candidate,1,2,25.4556,,139,,,,,4.24,6771,1.63,1.4,4.15,,12.7269
K2-63 c,K2-63,candidate,1,2,25.457815,,,,,0.35,0.0829,4.6,5686,0.95,,,,12.7269
K2-63 c,K2-63,candidate,1,2,25.4569,,,,,,0.079,4.8,,1.269,,,,12.7269
K2-64 b,K2-64,candidate,1,1,6.53147301,,,,,,0.072,3.167,5391,0.875405,0.94,4.52678,,13.9146
K2-64 b,K2-64,candidate,1,1,6.5311178,,,,,0.34,0.101,3.18,5313,0.82,,,,13.9146
K2-64 b,K2-64,candidate,1,1,6.53142,,,,,,0.095,3.264,,0.867,,,,13.9146
K2-64 b,K2-64,candidate,1,1,6.53044,,98,,,,,3.06,5312,0.726,0.741,4.576,,13.9146
K2-65 b,K2-65,candidate,1,1,12.647815,,,,89.14842,,,,4799,0.668753,0.701917,4.55,,
K2-65 b,K2-65,candidate,1,1,12.64655,,,,,,0.0391,2.928,,0.722,,,,
K2-65 b,K2-65,candidate,1,1,12.65309622,,,,,,0.041,3.477,,,,,,
K2-65 b,K2-65,candidate,1,1,12.6475,,45,,,,,3.43,5213,0.84,0.87,4.533,,
K2-65 b,K2-65,candidate,1,1,12.647849,,,,,0.61,0.044,2.99,4711,0.72,,,,
K2-66 b,K2-66,candidate,1,1,5.06939,,980,1427,,,,,5865,1.79,1.06,3.99,,11.9961
K2-66 b,K2-66,candidate,1,1,5.0689232,,,,,0.14,0.0288,4.34,6490,1.59,,,,11.9961
K2-66 b,K2-66,candidate,1,1,5.06963,0,840,1372,86.6,0.47,,4.71,5887,1.67,1.11,4.03,,11.9961
K2-66 b,K2-66,candidate,1,1,5.06965,,897,,,,,4.4,5958,1.71,1.16,4.035,,11.9961
K2-67 b,K2-67,non-candidate,1,0,24.38724,,,,,,,5.92704,,,,,,14.5946
K2-67 b,K2-67,non-candidate,1,0,24.3949924,,,,,,2.305,6.096,6059,1.53945,1.13,4.11642,,14.5946
K2-67 b,K2-67,non-candidate,1,0,24.38752,,,,,,2.371,6.0288,,1.43,,,,14.5946
K2-67 b,K2-67,non-candidate,1,0,24.3872,,,,89.4,0.29,,5.424,6059,1.53945,1.13,4.11642,,14.5946
K2-67 b,K2-67,non-candidate,1,0,24.387407,,,,,0.07,2.39,6.06,5931,1.09,,,,14.5946
K2-68 b,K2-68,candidate,1,1,8.05423,,,,,,0.0668,2.976,,0.655,,,,12.6573
K2-68 b,K2-68,candidate,1,1,8.054787,,,,88.71527,,,,4893,0.702294,0.751397,4.74,,12.6573
K2-68 b,K2-68,candidate,1,1,8.0549321,,,,,0.09,0.0653,2.78,4720,0.72,,,,12.6573
K2-68 b,K2-68,candidate,1,1,8.05428,,41,,,,,2.72,4746,0.675,0.73,4.632,,12.6573
K2-69 b,K2-69,candidate,1,1,7.06599,,17.9,,,,,1.62,4127,0.491,0.551,4.786,,15.0572
K2-69 b,K2-69,candidate,1,1,7.065,,,,,,0.221,1.752,,0.491,,,,15.0572
K2-69 b,K2-69,candidate,1,1,7.0658874,,,,,0.57,0.21,1.65,4059,0.61,,,,15.0572
K2-7 b,K2-7,candidate,1,1,28.6777,,125,,,,,7.36,5715,2.13,1.05,3.817,,13.0573
K2-7 b,K2-7,candidate,1,1,28.6911,,,,,,0.0681,7.872,,1.597,,,,13.0573
K2-7 b,K2-7,candidate,1,1,28.6781,0.24,,786,89.08,0.37,0.058,7.5816,5700,1.533,1.056,4.092,8.6,13.0573
K2-7 b,K2-7,candidate,1,1,28.67992,,,651,,,0.053,,5772,0.96,0.97,,,13.0573
K2-70 b,K2-70,candidate,1,1,13.978518,,,,89.14508,,,,5131,0.798574,0.847597,4.53,,12.7782
K2-70 b,K2-70,candidate,1,1,13.9782,,,,,,0.1076,3.444,,0.783,,,,12.7782
K2-70 b,K2-70,candidate,1,1,13.98746633,,,,,,0.102,3.958,5064,0.792485,0.846,4.56746,,12.7782
K2-70 b,K2-70,candidate,1,1,13.97876,,,,,0.26,0.11,3.49,5026,0.77,,,,12.7782
K2-70 b,K2-70,candidate,1,1,13.97896,,62,,,,,3.52,5622,0.93,0.94,4.478,,12.7782
K2-71 b,K2-71,candidate,1,1,6.9862794,,,,,0.88,0.291,1.87,3891,0.57,,,,15.1887
K2-71 b,K2-71,candidate,1,1,6.98541,,13.4,,,,,1.41,4006,0.426,0.477,4.852,,15.1887
K2-72 b,K2-72,candidate,1,4,5.57739,,5.4,,,,,1.67,3497,0.232,0.217,5.048,,14.2789
K2-72 b,K2-72,candidate,1,4,5.577212,0.11,8.5,,89.15,,,,3360.47,0.330989,0.271365,,,14.2789
K2-72 b,K2-72,candidate,1,4,5.5773147,,,,,0,0.109,1.65,3563,0.43,,,,14.2789
K2-72 c,K2-72,candidate,1,4,15.189034,0.11,2.2,,89.54,,,,3360.47,0.330989,0.271365,,,14.2789
K2-72 c,K2-72,candidate,1,4,15.1871,,1.41,,,,,2.15,3497,0.232,0.217,5.048,,14.2789
K2-72 d,K2-72,candidate,1,4,7.760178,0.11,5.4,,89.26,,,,3360.47,0.330989,0.271365,,,14.2789
K2-72 d,K2-72,candidate,1,4,7.7599,,3.5,,,,,1.45,3497,0.232,0.217,5.048,,14.2789
K2-72 e,K2-72,candidate,1,4,24.1669,,0.76,,,,,2.25,3497,0.232,0.217,5.048,,14.2789
K2-72 e,K2-72,candidate,1,4,24.158868,0.11,1.2,,89.68,,,,3360.47,0.330989,0.271365,,,14.2789
K2-73 b,K2-73,candidate,1,2,7.49569,,,,,,0.0589,3.5904,,1.079,,,,11.7146
K2-73 b,K2-73,candidate,1,2,7.495692,,,,88.44303,,,,5844,1.051008,1.043192,4.35,,11.7146
K2-73 b,K2-73,candidate,1,2,7.4956613,,,,,0.2,0.0603,3.51,6634,1.77,,,,11.7146
K2-73 b,K2-73,candidate,1,2,7.49491004,,,,,,0.058,3.83,5865,1.05721,1.061,4.41546,,11.7146
K2-73 b,K2-73,candidate,1,2,7.495,,,,86.7,0.28,,3.528,5865,1.05721,1.061,4.41546,,11.7146
K2-73 b,K2-73,candidate,1,2,7.49543,,213,,,,,3.62,5922,1.06,1.05,4.409,,11.7146
K2-73 b,K2-73,candidate,1,2,7.49556,,209,968,,,,,5867,1.058,1.02,4.39,,11.7146
K2-74 b,K2-74,candidate,1,1,19.565557,,,,88.91991,,,,5929,1.086156,0.987182,4.24,,12.4364
K2-74 b,K2-74,candidate,1,1,19.565086,,,,,0.15,0.0712,5.08,5804,1.01,,,,12.4364
K2-74 b,K2-74,candidate,1,1,19.5688,,,,,,0.0818,5.712,,1.047,,,,12.4364
K2-74 b,K2-74,candidate,1,1,19.5666,,59.1,,,,,5.12,6060,0.98,0.96,4.444,,12.4364
K2-75 b,K2-75,candidate,1,2,7.8142,,430,,,,,5.48,5995,1.56,1.16,4.118,,12.5886
K2-75 b,K2-75,candidate,1,2,7.817949,,,,87.41339,,,,6022,1.238022,1.173509,4.26,,12.5886
K2-75 b,K2-75,candidate,1,2,7.81751,,,,,,0.0392,5.184,,1.492,,,,12.5886
K2-75 b,K2-75,candidate,1,2,7.8173399,,,,,0.42,0.0384,5.47,5800,1.01,,,,12.5886
K2-75 c,K2-75,candidate,1,2,18.289,,,,,,0.041,6.72,,1.492,,,,12.5886
K2-75 c,K2-75,candidate,1,2,18.286069,,,,88.79606,,,,6022,1.238022,1.173509,4.26,,12.5886
K2-75 c,K2-75,candidate,1,2,18.283257,,,,,0.59,0.044,6.03,5800,1.01,,,,12.5886
K2-75 c,K2-75,candidate,1,2,18.311,,138,,,,,6.42,5995,1.56,1.16,4.118,,12.5886
K2-76 b,K2-76,non-candidate,1,0,11.98934,,,,,,0.7257,5.6856,,1.726,,,,13.0146
K2-76 b,K2-76,non-candidate,1,0,11.989686,,,,,0.47,0.74,5.82,5700,0.96,,,,13.0146
K2-76 b,K2-76,non-candidate,1,0,23.9726,,,,,,,5.34,,,,,,13.0146
K2-76 b,K2-76,non-candidate,1,0,11.99899626,,,,,,0.701,6.656,5759,1.57442,1.03,4.05666,,13.0146
K2-76 b,K2-76,non-candidate,1,0,11.9897,,,,88.2,0.29,,5.352,5759,1.57442,1.03,4.05666,,13.0146
K2-77 b,K2-77,candidate,1,1,8.199796,0.14,58,,88.7,0.46,,2.4,4970,0.76,0.8,4.47,0.85,11.9202
K2-77 b,K2-77,candidate,1,1,8.20075,,83,,,,,2.469,5297,0.83,0.87,4.544,,11.9202
K2-77 b,K2-77,candidate,1,1,8.20023,,,,,,0.1007,2.5632,,0.782,,,,11.9202
K2-77 b,K2-77,candidate,1,1,8.2000844,0.29,,806,88.33,0.55,0.0831,2.544,5160,0.792,0.847,4.569,4.7,11.9202
K2-77 b,K2-77,candidate,1,1,8.199814,,,,88.92736,,,,5070,0.783982,0.851503,4.67,,11.9202
K2-77 b,K2-77,candidate,1,1,8.2008,,,,,,0.06,,4865.6,0.793476,0.793,4.53827,,11.9202
K2-77 b,K2-77,candidate,1,1,8.200087461,,58.2025,704.46,,,0.10795927,2.4601181,4865.6,0.793476,,4.54,,11.9202
K2-78 b,K2-78,non-candidate,1,0,2.29016,,,,,,,2.8896,,,,,,11.8935
K2-78 b,K2-78,non-candidate,1,0,2.294185,,304.4789,1065.39,,,0.0697472,2.750763,5062,0.707445,,4.62,,11.8935
K2-79 b,K2-79,candidate,1,1,10.993948,,,,88.63523,,,,5839,1.038427,1.06195,4.41,,11.8031
K2-79 b,K2-79,candidate,1,1,10.9947,0.23,181,1022,88.44,,,,5897,1.265,1.066,,6.5,11.8031
K2-79 b,K2-79,candidate,1,1,10.99497,,174,925,,,,,5853,1.247,1.01,4.18,,11.8031
K2-79 b,K2-79,candidate,1,1,21.99036194,,56.4701,699.16,,,0.11223021,3.8732381,5294,1.33417,,4.14669,,11.8031
K2-79 b,K2-79,candidate,1,1,10.994748,,,,,0.68,0.088,,5926,1.247,1.06,4.249,,11.8031
K2-79 b,K2-79,candidate,1,1,10.99501,,,,,,0.105,4.4856,,1.3704,,,,11.8031
K2-79 b,K2-79,candidate,1,1,10.99573,,186,,,,,4.42,5926,1.28,1.06,4.249,,11.8031
K2-8 b,K2-8,candidate,1,2,10.3535,,52,,,,,2.43,5147,0.8,0.84,4.562,,14.3358
K2-8 b,K2-8,candidate,1,2,10.353263,,,,,0.58,0.15,2.41,4797,0.73,,,,14.3358
K2-8 b,K2-8,candidate,1,2,10.35848367,,,,,,0.149,3.263,4779,0.771581,0.77,4.5498,,14.3358
K2-8 b,K2-8,candidate,1,2,10.35176,,,691,,,0.078,,4890,0.74,0.79,,,14.3358
K2-8 b,K2-8,candidate,1,2,10.35239,,37.7,631,86.42,0.88,,3.362,4870,0.74,0.78,4.52,,14.3358
K2-8 b,K2-8,candidate,1,2,10.3516,,,,,,0.147,2.448,,0.712,,,,14.3358
K2-8 c,K2-8,candidate,1,2,5.0639064,,,,,0.58,0.0953,1.81,4797,0.73,,,,14.3358
K2-8 c,K2-8,candidate,1,2,5.06468,,,877,,,,,,,,,,14.3358
K2-8 c,K2-8,candidate,1,2,5.06347,,,,,,0.0993,1.6824,,0.712,,,,14.3358
K2-8 c,K2-8,candidate,1,2,5.06416,,97.8,801,86.7,0.78,,2.08,4870,0.74,0.78,4.52,,14.3358
K2-8 c,K2-8,candidate,1,2,5.06408,,135,,,,,1.7,5147,0.8,0.84,4.562,,14.3358
K2-80 b,K2-80,candidate,1,3,19.0912,,,,,,0.0562,5.136,,0.785,,,,12.377
K2-80 b,K2-80,candidate,1,3,19.09995,,,,88.99371,,,,5377,0.841458,0.913111,4.65,,12.377
K2-80 b,K2-80,candidate,1,3,19.0918,,32.5,,,,,4.46,5441,0.87,0.9,4.519,,12.377
K2-80 c,K2-80,candidate,1,3,5.605309,,,,87.91636,,,,5377,0.841458,0.913111,4.65,,12.377
K2-80 c,K2-80,candidate,1,3,5.605,,166,,,,,2.68,5441,0.87,0.9,4.519,,12.377
K2-80 c,K2-80,candidate,1,3,5.60473,,,,,,0.0301,3.048,,0.785,,,,12.377
K2-80 d,K2-80,candidate,1,3,28.8819,,,,,,0.0864,4.224,,0.785,,,,12.377
K2-80 d,K2-80,candidate,1,3,28.867253,,,,89.39678,,,,5377,0.841458,0.913111,4.65,,12.377
K2-81 b,K2-81,candidate,1,1,6.10099028,,,,,,0.077,2.378,4784,0.756173,0.772,4.56844,,13.9043
K2-81 b,K2-81,candidate,1,1,6.10241,,,,,,0.1076,2.3448,,0.702,,,,13.9043
K2-81 b,K2-81,candidate,1,1,6.10224,,44,,,,,2.15,4530,0.631,0.697,4.668,,13.9043
K2-81 b,K2-81,candidate,1,1,6.102325,0.06,62.9,,89.29,,,,4674.13,0.634663,0.745273,,,13.9043
K2-82 b,K2-82,non-candidate,1,0,7.195834,,,,,,,2.21688,,,,,,13.5505
K2-83 b,K2-83,candidate,1,2,2.747227,0.07,38.8,,88.72,,,,3875.75,0.547001,0.594112,,,13.8042
K2-83 b,K2-83,candidate,1,2,2.74697,,41.5,,,,,1.664,3910,0.424,0.484,4.863,,13.8042
K2-83 b,K2-83,candidate,1,2,2.747128,,,,,,0.092,1.6608,,0.424,,,,13.8042
K2-83 c,K2-83,candidate,1,2,10.00102551,,,,,,0.163,3.509,3848,0.562821,0.556642,4.6829,,13.8042
K2-83 c,K2-83,candidate,1,2,9.99791,,,,,,0.1462,2.712,,0.424,,,,13.8042
K2-83 c,K2-83,candidate,1,2,9.99767,,7.42,,,,,2.77,3910,0.424,0.484,4.863,,13.8042
K2-83 c,K2-83,candidate,1,2,9.997442,0.06,6.9,,89.51,,,,3875.75,0.547001,0.594112,,,13.8042
K2-84 b,K2-84,candidate,1,2,6.4215,,178,,,,,2.81,5652,0.93,0.95,4.481,,13.1474
K2-84 b,K2-84,candidate,1,2,6.42149,,,,,,0.0814,2.8824,,0.836,,,,13.1474
K2-84 c,K2-84,candidate,1,2,27.86,,25.3,,,,,4.61,5652,0.93,0.95,4.481,,13.1474
K2-84 c,K2-84,candidate,1,2,27.8522,,,,,,0.0704,4.608,,0.836,,,,13.1474
K2-85 b,K2-85,candidate,1,1,0.684541,,,,,,0.04,0.8184,,0.671,,,,12.06
K2-85 b,K2-85,candidate,1,1,0.684533,,479,,,,,0.782,4268,0.507,0.573,4.776,,12.06
K2-85 b,K2-85,candidate,1,1,0.684559,,,,89.4,,,,4427,0.68,,4.3,,12.06
K2-85 b,K2-85,candidate,1,1,0.68458757,,,,,,0.027,0.912,4222,0.734112,0.66,4.52609,,12.06
K2-85 b,K2-85,candidate,1,1,0.684557,0.24,1069.1,,80.21,,,,4376.21,0.675849,0.69834,,,12.06
K2-85 b,K2-85,candidate,1,1,0.684575,,,,85.9,,,,4462,0.71,,4.17,,12.06
K2-85 b,K2-85,candidate,1,1,0.684553,,,,85.47064,,,,4441,0.646851,0.678307,4.65,,12.06
K2-85 b,K2-85,candidate,1,1,0.684538626,,800,1355,,,,,4232,0.71,0.7,4.44,,12.06
K2-86 b,K2-86,candidate,1,1,8.775864,,,,88.56037,,,,5129,0.721964,0.757495,4.52,,12.7978
K2-86 b,K2-86,candidate,1,1,8.77683,,78,,,,,2.75,5482,0.76,0.79,4.579,,12.7978
K2-86 b,K2-86,candidate,1,1,8.77709,,,,,,0.0865,4.224,,0.8,,,,12.7978
K2-87 b,K2-87,candidate,1,1,9.72664,,,,,,0.2692,4.68,,1.508,,,,13.7078
K2-87 b,K2-87,candidate,1,1,9.726618,,,979,87.74,0.57,,4.56,5747,1.401,1.164,4.208,,13.7078
K2-87 b,K2-87,candidate,1,1,9.72739,,85,,,,,4.24,5406,0.93,0.947,4.47,,13.7078
K2-87 b,K2-87,candidate,1,1,9.72665,,361.739,1214,,,0.2287,4.584,5583.6,1.45,,4.11,,13.7078
K2-88 b,K2-88,candidate,1,1,4.61228,0.26,16.4,,87.75,,,,3624.15,0.459539,0.477046,,,14.5451
K2-88 b,K2-88,candidate,1,1,4.61244,,,,,,0.2194,1.1448,,0.256,,,,14.5451
K2-88 b,K2-88,candidate,1,1,4.6122,,7.8,,,,,1.039,3537,0.256,0.258,5.022,,14.5451
K2-89 b,K2-89,candidate,1,1,1.095962,,,,,,0.0346,0.9264,,0.318,,,,13.3216
K2-89 b,K2-89,candidate,1,1,1.096026,,78,,,,,0.895,3691,0.318,0.347,4.965,,13.3216
K2-89 b,K2-89,candidate,1,1,1.095979,0.15,144.4,,85.77,,,,3677,0.535057,0.531616,4.70687,,13.3216
K2-9 b,K2-9,candidate,1,1,18.4474,,4.4,,,,,2.93,4052,0.468,0.519,4.816,,14.8665
K2-9 b,K2-9,candidate,1,1,18.44883,,,284,,,0.283,,3468,0.25,0.24,,,14.8665
K2-9 b,K2-9,candidate,1,1,18.448653,,,,,0.68,0.345,2.49,3765,0.52,,,,14.8665
K2-9 b,K2-9,candidate,1,1,18.44951,,,,,,0.399,2.4144,,0.468,,,,14.8665
K2-9 b,K2-9,candidate,1,1,18.4498,,1.36,314,87.983,0.9261,,2.8397,3390,0.31,0.3,,1,14.8665
K2-90 b,K2-90,candidate,1,2,13.71468745,,,,,,0.149,4.339,4133.13,0.650887,0.647,4.62196,,13.2292
K2-90 b,K2-90,candidate,1,2,13.734907,0.07,10.2,,89.4,,,,4421.98,0.634754,0.704613,,,13.2292
K2-90 b,K2-90,candidate,1,2,13.7311,,7.5,,,,,3.08,4136,0.494,0.562,4.791,,13.2292
K2-90 b,K2-90,candidate,1,2,13.733314,,,502,89.24,0.44,,2.952,4484,0.619,0.629,4.653,,13.2292
K2-90 b,K2-90,candidate,1,2,13.73288,,,,,,0.1582,2.8608,,0.646,,,,13.2292
K2-90 c,K2-90,candidate,1,2,2.90022,,,,,,0.0389,1.3032,,0.646,,,,13.2292
K2-90 c,K2-90,candidate,1,2,2.900706,0.19,80.8,,86.94,,,,4421.98,0.634754,0.704613,,,13.2292
K2-90 c,K2-90,candidate,1,2,2.90032,,59,,,,,1.27,4136,0.494,0.562,4.791,,13.2292
K2-91 b,K2-91,candidate,1,1,1.41929871,,,,,,0.085,1.048,3326,0.361559,0.347552,4.86273,,14.3219
K2-91 b,K2-91,candidate,1,1,1.419604,0.09,56.1,,88.62,,,,3488.9,0.32067,0.383934,,,14.3219
K2-91 b,K2-91,candidate,1,1,1.419714,,,,,,0.1565,1.368,,0.284,,,,14.3219
K2-91 b,K2-91,candidate,1,1,1.419549,,46,,,,,0.945,3622,0.284,0.292,5,,14.3219
K2-92 b,K2-92,non-candidate,1,0,0.701818,,,,,,,1.5312,,,,,,12.2109
K2-95 b,K2-95,candidate,1,1,10.134016,,,383,,0.83,,,3548,0.42,0.44,4.84,,16.0836
K2-95 b,K2-95,candidate,1,1,10.13389,,,,88.77,,,2.84,3471,0.402,0.361,,0.8,16.0836
K2-95 b,K2-95,candidate,1,1,10.134279,,,,,1.2,,3.3696,,0.43,,,,16.0836
K2-95 b,K2-95,candidate,1,1,10.1338,,,,,,0.44,,3411,0.414978,0.408283,4.81298,,16.0836
K2-95 b,K2-95,candidate,1,1,10.135091,0.16,,,89.4,0.32,,2.28,3410,0.44,0.43,,0.79,16.0836
K2-95 b,K2-95,candidate,1,1,10.134231,,,,90,,0.5276,,,0.226,,,,16.0836
K2-95 b,K2-95,candidate,1,1,10.1346454,,,474,,0.46,,,3566,0.4,0.41,4.85,,16.0836
K2-95 b,K2-95,candidate,1,1,10.13446,,,,,,0.705,2.856,,0.226,,,,16.0836
K2-97 b,K2-97,candidate,1,1,8.406,,,,,0.205,0.0556,5.66808,4642.56,4.70881,,,,12.3059
K2-97 b,K2-97,candidate,1,1,8.405276,,,,85.85432,,,,4836,2.949151,1.054213,3.5,,12.3059
K2-97 b,K2-97,candidate,1,1,,0.22,,,,,,,,4.2,1.16,,,12.3059
K2-97 b,K2-97,candidate,1,1,8.4071591,,114.149,910,,,0.0533,5.002,4642.6,4.71,,,,12.3059
K2-97 b,K2-97,candidate,1,1,8.406726,,,1499,,0.44,,,4717,4.47,1.2,3.22,,12.3059
K2-97 b,K2-97,candidate,1,1,8.4061,,,,,,,,4790,4.2,1.16,3.26,7.6,12.3059
K2-97 b,K2-97,candidate,1,1,8.40685,,,,,,0.068,6.072,,4.09,,,,12.3059
K2-97 b,K2-97,candidate,1,1,8.407115,0.207,,1566,75.5,0.895,0.0891,6.2712,4673,4.14,1.17,3.276,7.5,12.3059
K2-97 b,K2-97,candidate,1,1,8.406951,,,,,0.52,,5.7192,,4.79,,,,12.3059
K2-97 b,K2-97,candidate,1,1,8.4061,,,,,0.933,,,4790,4.2,1.16,3.26,7.8,12.3059
K2-98 b,K2-98,candidate,1,1,10.13682,,,,,,0.1043,5.1216,,1.37,,,,12.0398
K2-98 b,K2-98,candidate,1,1,10.13675,0,,1102,89,0.27,,5.03,6120,1.311,1.074,4.23,5.2,12.0398
K2-98 b,K2-98,candidate,1,1,10.136796,,,,88.49959,,,,6095,1.5082,1.155595,4.09,,12.0398
K2-98 b,K2-98,candidate,1,1,10.13693,,339,1093,,,,,6103,1.565,0.91,4.12,,12.0398
K2-98 b,K2-98,candidate,1,1,10.13892836,,,,,,0.095,5.371,6283,1.50696,1.23,4.17177,,12.0398
K2-98 b,K2-98,candidate,1,1,10.136527,,,,,0.38,,4.9704,,1.39,,,,12.0398
K2-98 b,K2-98,candidate,1,1,10.136448,,,1092,,0.33,,,6172,1.57,1.2,4.13,,12.0398
K2-98 b,K2-98,candidate,1,1,10.1367283,,992.258,1563,,,0.1059,5.341,6283,1.51,,4.17177,,12.0398
